,"You can edit only 4000 items at once. For editing more than 4000 items, please contact our support team at 7400417400. [Batched Items cannot be edited]",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Item ID,"Item Name*
(mandatory field)",Description,Category,Item code,HSN Code,GST Tax Rate(%),Sales Price,Sales Tax inclusive,Purchase Price,Purchase Tax inclusive,MRP,Current stock,Low stock alert quantity,Visible on Online Store?,Discount,PART NO.
5b572b41-ab68-4511-a8ca-689533ed8b04,AR HONDA SS P. TAP,,PETROL TAP,AR1126,,0.00,109,Inclusive,0,Inclusive,0,7,,No,0,
7930909c-83fb-4313-a84b-0e2e433015a7,ARNAV CD DWN SPL TYPE BLK,,VISOR HH,314787207377,,0.00,225,Inclusive,0,Inclusive,0,1,,No,0,
37c977c8-76e9-4272-9c31-6c4d9ed38288,ARNAV CT100 BLK/BLUE,,VISOR BAJAJ,432484785323,,0.00,580,Inclusive,0,Inclusive,0,0,,No,0,
aba576bd-47c4-4a53-a7fc-79d672ad0449,ARNAV PLN ES LED BLK/RED,,VISOR BAJAJ,235560430884,,0.00,590,Inclusive,0,Inclusive,0,1,,No,0,
51f96c3b-1839-44f9-81d6-126549a0ab19,ARNAV PLN OLD BLK/MARRON TP,,TAIL PANEL BAJAJ,327446242473,,0.00,530,Inclusive,0,Inclusive,0,0,,No,0,
e4f6b893-b3a2-4b90-a5e0-1b9968df2b76,ARNAV PLN OLD BLK/RED,,VISOR BAJAJ,141057285270,,0.00,335,Inclusive,0,Inclusive,0,2,,No,0,
936d5b34-8291-40aa-86e9-3a3aa8166a5a,ARNAV PSN PRO BLK/BLUE ,,VISOR HH,349183333717,,0.00,640,Inclusive,0,Inclusive,0,2,,No,0,
8b5240e1-3768-4241-a9ea-1ee2bdce8653,ARNAV SPL BLK/RED,,VISOR HH,160486104146,,0.00,340,Inclusive,0,Inclusive,0,3,,No,0,
7d3ed859-bf49-4835-ad46-3bd5d5ab2eef,AR PLN /CT100 ACC CABLE ,,ACC CABLE BAJAJ,ARC4370,,0.00,173,Inclusive,0,Inclusive,0,2,,No,0,
cb20afe6-e26f-4273-bb2a-381d0d490e44,A R PLN METER CABLE,,METER CABLE BAJAJ,4679,,0.00,133,Inclusive,0,Inclusive,0,0,1.0,No,0,
